23,41,13
47,57,46
26,41,32
47,14,77
77,95,73
48,83,42
43,88,87
19,54,92
65,83,87
12,50,60
98,53,57
60,30,35
47,44,61
61,24,23
65,90,99
73,14,99
85,44,17
60,30,35
51,11,65
11,79,57
10,16,79
26,41,32
25,41,13
18,76,71
99,45,10
84,14,77
89,95,97
25,70,34
49,30,68
10,28,26
42,72,10
12,45,33
69,31,43
75,94,32
28,46,23
96,87,61
65,83,87
84,14,77
25,70,34
52,24,34
26,41,32
32,58,30
89,29,85
23,41,13
73,14,99
64,28,77
15,35,24
28,62,11
10,33,28
83,78,69
99,77,84
84,82,71
13,34,90
19,65,15
25,70,34
51,13,90
36,56,70
64,27,14
35,13,83
63,35,77
21,74,55
98,90,99
29,49,20
46,33,32
25,70,34
17,55,39
11,48,76
84,14,77
66,55,45
64,89,83
50,75,33
78,35,71
30,60,91
72,13,69
89,29,85
26,96,71
31,44,34
48,83,42
20,79,54
59,28,27
23,41,13
36,73,44
18,32,22
35,15,64
37,27,28
10,27,34
36,35,84
54,95,92
76,28,14
92,61,44
36,35,84
59,28,27
67,79,89
92,33,27
35,15,64
19,35,23
45,65,80
65,83,87
58,88,54
15,56,35
59,28,27
20,79,54
33,68,42
72,35,17
17,55,39
87,92,79
35,15,64
32,58,30
35,15,64
84,82,71
73,14,99
54,56,65
61,24,23
36,73,44
78,29,16
66,55,45
79,82,21
10,16,79
84,82,71
47,57,46
77,42,72
83,78,69
10,27,34
64,89,83
66,47,38
92,61,44
10,27,34
64,28,77
32,58,30
92,61,44
80,51,66
95,97,63
20,72,52
56,17,24
87,92,79
25,70,34
79,26,87
19,74,61
43,33,52
46,87,40
25,70,34
28,79,80
11,69,34
65,83,87
54,56,65
98,90,99
42,64,64
60,30,35
90,27,81
36,35,84
34,56,40
22,42,56
79,26,87
64,89,83
12,11,37
85,17,46
49,29,58
55,63,76
63,92,13
75,19,83
96,90,79
55,63,76
77,42,72
69,31,43
36,73,44
85,44,17
24,73,11
81,99,10
65,83,87
56,27,63
98,53,57
19,54,92
45,69,62
61,46,25
37,89,46
35,15,64
75,21,30
96,58,21
10,28,26
99,45,10
64,57,39
46,87,40
68,58,64
86,62,61
57,79,16
18,76,60
32,58,30
25,67,72
48,15,51
65,98,72
83,25,96
85,72,91
77,98,60
42,39,70
31,15,26
31,25,66
84,14,77
95,97,63
96,97,98
79,82,21
19,35,23
90,83,78
77,42,72
83,25,96
64,27,14
54,56,65
45,69,62
32,58,30
47,92,50
43,88,87
44,85,93
66,55,45
81,99,10
26,41,32
96,42,66
77,42,72
23,45,92
49,29,58
96,97,98
89,95,97
84,82,71
32,58,30
34,56,40
49,29,81
56,17,24
97,34,39
36,73,44
97,34,39
48,66,98
64,24,81
78,29,16
35,15,64
54,56,65
59,28,27
68,70,50
70,26,62
92,89,54
55,63,76
18,76,71
78,29,16
35,15,64
65,98,72
62,69,93
65,83,87
19,35,23
78,29,16
74,40,86
81,84,40
81,99,10
28,56,15
52,21,59
31,25,66
45,69,62
47,14,77
86,62,61
92,61,44
29,49,20
66,91,59
96,58,21
35,29,31
66,55,45
95,97,63
37,27,28
32,58,30
54,56,65
79,26,87
42,44,46
31,25,66
75,94,32
43,33,52
56,17,24
49,29,58
92,89,32
17,55,39
10,16,79
21,70,88
29,70,40
10,16,79
76,28,14
98,38,50
11,79,57
87,92,79
65,83,87
89,46,22
52,21,59
85,44,17
23,45,92
12,45,33
46,58,42
52,24,34
12,50,60
15,56,35
48,83,42
25,70,34
25,67,72
90,27,81
61,46,25
99,45,10
82,14,86
83,78,69
65,98,72
32,58,30
81,45,48
98,53,57
54,95,92
60,59,48
35,29,31
73,41,63
98,53,57
12,50,60
65,98,72
54,95,92
96,13,50
97,34,39
85,17,46
73,14,99
45,22,58
15,56,35
45,69,62
92,61,44
72,36,84
46,33,32
84,14,77
86,84,55
72,69,31
35,29,31
25,70,34
90,16,96
52,21,59
46,33,32
99,45,10
35,15,64
65,68,24
65,68,24
63,35,77
64,28,77
65,98,72
51,95,74
78,29,16
63,35,77
64,24,81
77,98,60
35,15,64
79,26,87
19,35,23
62,69,93
32,58,30
34,26,70
60,30,35
76,45,57
90,46,71
12,11,37
63,92,13
49,29,81
12,45,33
51,55,98
77,95,73
47,14,77
54,56,65
84,26,45
66,55,45
85,17,46
44,60,58
65,83,87
17,55,39
17,55,39
59,28,27
77,98,60
63,35,77
25,67,72
68,53,14
72,36,84
43,88,87
78,29,16
72,13,69
84,82,71
61,33,64
51,63,60
10,16,79
77,98,60
63,35,77
48,39,34
54,56,65
18,76,71
11,48,76
11,79,57
63,35,77
14,86,16
25,84,17
13,34,90
72,36,84
18,76,60
51,55,98
60,30,35
52,21,59
66,55,45
43,90,59
19,65,15
19,35,23
92,61,44
17,55,39
77,98,60
14,86,16
84,14,77
78,29,16
23,41,13
72,35,17
54,95,92
98,38,50
19,65,15
22,42,56
65,90,99
11,79,57
55,63,76
92,61,44
72,72,10
51,55,98
46,87,40
82,26,64
65,90,99
78,29,16
84,82,71
92,89,32
18,70,88
63,47,93
59,28,27
36,73,44
92,33,27
33,77,52
15,35,24
46,58,42
34,26,70
75,19,83
63,35,77
25,70,34
63,92,13
84,17,74
48,15,51
14,86,16
81,81,31
10,16,79
12,45,33
77,98,60
50,51,50
78,35,71
78,90,53
72,59,46
25,70,34
75,69,38
68,70,50
96,87,61
46,58,42
82,14,86
64,89,83
47,44,61
65,83,87
41,99,75
70,26,62
51,13,90
55,70,31
14,77,82
70,43,19
76,72,16
17,55,39
65,98,72
99,77,84
63,35,77
33,77,52
35,15,64
81,99,10
25,70,34
14,93,85
63,47,93
12,50,60
59,28,27
45,69,62
28,46,23
69,31,43
65,83,87
97,34,39
67,69,60
75,69,38
76,52,22
78,29,16
68,90,65
52,21,59
72,96,32
31,15,26
35,13,83
19,65,15
25,70,34
22,29,50
96,42,66
35,15,64
81,81,31
12,50,60
56,27,63
92,61,44
54,65,84
86,84,55
12,34,89
15,83,63
91,46,55
84,14,77
25,70,34
89,95,97
48,66,98
46,87,40
65,83,87
10,16,79
66,55,45
98,53,57
54,56,65
58,69,58
59,28,27
46,35,16
25,84,17
14,77,82
22,81,56
84,14,77
22,81,56
67,76,51
59,28,27
66,55,45
49,29,81
14,86,16
51,11,65
62,80,99
81,99,10
59,28,27
25,70,34
64,24,81
54,81,63
27,43,56
47,37,73
65,83,87
11,69,34
87,47,38
55,70,31
45,69,62
19,54,92
64,57,39
84,17,74
77,42,72
32,49,35
43,88,87
65,83,87
33,77,52
86,74,89
87,92,79
83,25,96
65,90,99
55,63,76
14,77,82
36,35,84
15,83,63
98,53,57
66,95,49
63,47,93
38,48,63
77,95,73
31,25,66
76,72,16
90,46,71
98,53,57
10,49,20
72,35,17
97,34,39
51,55,98
12,50,60
21,74,55
31,15,26
43,88,87
32,58,30
63,15,58
78,29,16
26,41,32
92,33,27
30,65,95
35,15,64
48,83,42
44,60,58
17,48,32
43,90,59
10,16,79
34,56,40
48,83,42
78,29,16
48,39,34
16,41,49
98,90,99
51,55,98
84,17,74
52,24,34
96,87,61
32,58,30
32,58,30
96,58,21
65,62,90
78,29,16
81,99,10
58,69,58
63,15,58
46,87,40
84,82,71
25,67,72
75,94,32
65,83,87
54,95,92
84,82,71
55,70,31
78,29,16
84,82,71
54,13,36
76,52,22
12,50,60
46,25,80
25,67,72
96,42,66
10,33,28
78,35,71
82,14,86
45,69,62
85,62,36
51,63,60
66,55,45
60,30,35
48,58,44
14,86,16
25,84,17
11,79,57
11,79,57
10,33,28
75,19,83
23,41,13
25,67,72
70,43,19
90,27,81
54,95,92
51,84,91
66,95,49
20,72,52
98,90,99
87,47,38
10,33,28
34,56,40
15,56,35
87,47,38
99,45,10
36,73,44
47,37,73
76,45,57
37,27,28
15,83,63
32,68,83
17,48,32
29,49,20
77,42,72
32,58,30
32,58,30
12,50,60
90,16,96
97,34,39
75,94,32
96,97,98
66,95,49
32,58,30
83,25,96
34,26,70
92,61,44
92,61,44
84,82,71
38,48,63
68,90,65
72,35,17
65,98,72
98,53,57
18,76,60
77,42,72
90,46,71
45,65,80
51,95,74
63,92,13
47,14,77
88,39,40
15,56,35
75,94,32
35,15,64
47,44,61
63,35,77
72,36,84
47,92,50
98,53,57
15,56,35
66,91,59
10,16,79
47,92,50
54,95,92
20,72,52
65,83,87
60,30,35
46,58,42
52,21,59
68,90,65
47,57,46
99,45,10
86,84,55
25,41,13
64,57,39
97,34,39
26,29,60
92,61,44
90,16,96
26,96,71
43,33,52
48,58,44
81,81,31
64,28,77
12,50,60
42,44,46
85,44,17
75,94,32
72,72,10
36,59,29
54,95,92
45,69,62
91,46,17
65,83,87
45,69,62
48,58,44
22,66,89
10,28,26
33,77,52
11,79,57
25,41,13
31,15,26
25,84,17
12,50,60
65,62,90
96,97,98
43,88,87
78,35,71
46,87,40
45,65,80
12,50,60
99,45,10
87,47,38
51,63,60
11,79,57
61,33,64
65,98,72
28,79,80
65,90,99
78,35,71
78,35,71
47,44,61
67,76,51
49,30,68
97,34,39
46,58,42
26,96,71
25,67,72
18,76,71
64,86,44
17,55,39
77,42,72
75,94,32
35,15,64
44,85,93
55,63,76
13,44,72
72,72,10
18,25,13
48,15,51
99,45,10
10,27,34
18,70,88
52,21,59
54,56,65
44,85,93
22,93,64
46,35,16
48,66,98
54,95,92
32,58,30
84,14,77
61,33,64
20,72,52
33,42,68
54,56,65
90,83,78
77,95,73
47,44,61
62,80,99
12,50,60
47,44,61
59,28,27
81,81,31
96,42,66
64,70,91
43,33,52
28,56,15
90,27,81
21,74,55
74,40,86
13,34,90
11,79,57
22,29,50
78,29,16
81,99,10
97,34,39
49,30,68
21,70,88
23,41,13
92,61,44
34,56,40
30,60,91
24,73,11
51,63,60
78,29,16
20,72,52
34,56,40
83,78,69
22,29,50
35,13,83
47,44,61
78,35,71
54,56,65
77,42,72
19,65,15
81,99,10
22,25,63
78,29,16
22,29,50
12,45,33
77,42,72
90,46,71
54,13,36
33,68,42
71,62,76
81,99,10
92,61,44
97,34,39
82,26,64
78,29,16
32,58,30
22,29,50
35,13,83
15,56,35
14,93,85
25,70,34
96,90,79
67,79,89
19,65,15
65,98,72
78,29,16
51,63,60
35,15,64
61,33,64
47,14,77
12,50,60
15,56,35
82,26,64
14,86,16
96,97,98
31,25,66
54,54,48
32,58,30
19,35,23
13,34,90
63,35,77
51,94,47
85,72,91
64,28,77
66,55,45
10,16,79
54,81,63
17,55,39
47,44,61
34,56,40
65,83,87
66,55,45
48,39,34
96,58,21
23,45,92
81,99,10
20,72,52
73,41,63
96,87,61
12,50,60
63,35,77
73,41,63
21,70,88
18,70,88
48,39,34
17,55,39
10,16,79
60,30,35
88,39,40
10,49,20
25,67,72
66,55,45
22,29,50
84,14,77
35,15,64
84,26,45
99,77,84
67,69,60
47,44,61
87,92,79
48,15,51
36,73,44
10,33,28
64,24,81
65,90,99
96,87,61
65,98,72
25,70,34
31,15,26
65,98,72
46,87,40
12,50,60
84,14,77
61,33,64
95,97,63
54,95,92
67,79,89
96,58,21
24,73,11
18,76,60
72,13,69
64,27,14
72,69,31
46,87,40
52,21,59
60,59,48
16,41,49
18,70,88
54,13,36
63,35,77
28,79,80
48,83,42
42,64,64
70,43,19
10,16,79
89,95,97
23,41,13
78,29,16
63,35,77
10,28,26
92,61,44
13,46,88
69,83,28
65,83,87
35,15,64
44,86,30
28,79,80
47,44,61
45,69,62
26,29,60
86,62,61
61,86,85
64,57,39
32,55,17
66,91,59
36,29,80
14,93,85
96,97,98
84,14,77
27,43,56
59,28,27
63,35,77
54,53,41
65,83,87
99,45,46
98,53,57
96,13,50
18,70,88
19,65,15
34,56,40
87,37,20
84,26,45
21,74,55
68,30,76
22,66,89
73,41,63
37,27,28
63,35,77
45,69,62
85,17,46
78,29,16
58,69,58
48,58,44
90,46,71
66,91,59
14,77,82
29,34,58
54,56,65
84,82,71
36,56,70
25,70,34
54,95,92
48,66,98
87,47,38
43,90,59
18,32,22
78,29,16
82,26,64
46,87,40
25,70,34
54,95,92
96,58,21
75,94,32
38,48,63
65,83,87
76,18,88
29,49,20
90,46,71
20,72,52
82,26,64
48,83,42
91,46,55
54,56,65
32,58,30
51,11,65
65,83,87
99,45,10
81,81,31
97,34,39
63,35,77
98,90,99
45,91,68
10,16,79
85,17,46
63,15,58
45,69,62
86,62,61
22,42,56
37,27,28
99,45,10
28,62,11
33,68,42
78,90,53
84,82,71
95,97,63
25,41,13
23,45,92
98,53,57
22,42,56
43,88,87
78,35,71
47,14,77
62,80,99
73,14,99
84,82,71
99,45,10
42,44,46
78,29,16
17,75,22
64,89,83
78,90,53
78,29,16
19,74,61
36,29,80
18,70,88
35,29,31
96,58,21
18,32,22
84,82,71
77,98,60
36,35,84
90,16,96
84,14,77
43,88,87
28,56,15
81,99,10
42,72,10
33,77,52
11,79,57
82,26,64
25,70,34
24,73,11
10,33,28
20,79,54
34,56,40
36,35,84
81,45,48
78,29,16
77,42,72
78,29,16
29,69,62
32,68,83
42,72,10
92,61,44
81,45,48
11,79,57
19,35,23
92,61,44
62,69,93
22,66,89
51,95,74
47,14,77
76,28,14
54,13,36
33,68,42
91,46,17
65,83,87
96,58,21
25,41,13
67,76,51
32,58,30
72,36,84
47,14,77
47,14,77
76,45,57
12,50,60
47,14,77
10,49,20
84,82,71
22,42,56
76,28,14
84,14,77
77,42,72
78,35,71
51,55,98
35,89,66
49,32,69
63,35,77
47,51,54
42,39,70
12,50,60
12,50,60
90,46,71
19,54,92
97,34,39
10,16,79
54,95,92
60,30,35
26,29,60
36,56,70
74,57,72
76,45,57
34,56,40
31,15,26
96,90,79
10,27,34
67,76,51
45,69,62
70,43,19
99,77,84
72,72,10
11,92,45
99,45,10
26,96,71
74,40,86
54,56,65
14,86,16
85,17,46
83,78,69
90,46,71
97,34,39
65,98,72
49,29,81
72,13,69
51,11,65
84,14,77
75,69,38
48,83,42
63,35,77
67,76,51
12,45,33
10,16,79
98,38,50
25,70,34
12,45,33
25,41,13
76,18,88
10,16,79
32,58,30
96,90,79
22,25,63
12,50,60
84,82,71
26,29,60
37,27,28
65,83,87
72,96,32
65,83,87
61,33,64
25,70,34
43,33,52
32,58,30
32,58,30
84,82,71
48,83,42
92,33,27
12,34,89
30,65,95
64,27,14
42,44,46
23,45,92
65,83,87
73,43,47
99,77,84
42,39,70
75,21,30
14,93,85
61,24,23
66,91,59
87,47,38
76,18,88
52,21,59
86,17,97
81,99,10
45,69,62
96,97,98
19,54,92
98,53,57
34,56,40
78,29,16
20,72,52
48,83,42
48,83,42
92,61,44
13,46,88
47,14,77
22,25,63
30,60,91
72,13,69
18,25,13
67,79,89
92,33,27
75,94,32
73,21,16
65,98,72
69,31,43
66,95,49
48,39,34
25,67,72
63,15,58
42,44,46
25,84,17
35,15,64
87,25,94
86,62,61
55,63,76
25,67,72
65,83,87
91,46,17
12,11,37
54,54,48
10,49,20
14,86,16
48,83,42
97,34,39
32,68,83
46,58,42
11,79,57
87,92,79
32,58,30
78,35,71
76,18,88
25,41,93
74,57,72
65,83,87
70,26,62
92,61,44
18,76,71
67,76,51
33,42,68
47,14,77
98,90,99
14,77,82
60,30,35
99,45,10
81,99,10
79,26,87
36,73,44
55,70,31
63,15,58
72,13,69
81,45,48
14,93,85
29,34,58
96,90,79
14,93,85
66,55,45
25,67,72
98,53,57
52,21,59
99,45,46
65,62,90
32,58,30
66,55,45
79,82,21
87,25,94
70,43,19
90,46,71
96,97,98
32,58,30
89,10,27
23,41,13
75,69,38
84,26,45
92,89,32
18,32,22
33,77,52
49,29,81
64,89,83
72,72,10
45,69,62
66,55,45
99,45,10
33,77,52
17,55,39
96,42,66
22,42,56
22,66,89
32,58,30
98,53,57
10,33,28
17,55,39
11,79,57
32,58,30
18,70,88
60,30,35
86,84,55
87,47,38
65,83,87
78,35,71
65,83,87
32,58,30
32,58,30
58,69,58
43,73,76
43,90,59
30,60,91
32,58,30
96,90,79
77,42,72
54,95,92
98,53,57
99,77,84
89,95,97
80,51,66
83,25,96
10,16,79
10,16,79
14,77,82
77,95,73
32,58,30
54,13,36
75,19,83
71,62,76
51,55,98
32,58,30
10,33,28
25,70,34
28,56,15
67,69,60
96,42,66
35,89,66
86,84,55
11,48,76
66,55,45
84,82,71
46,58,42
87,25,94
10,16,79
87,37,20
23,41,13
83,57,83
48,66,98
82,14,86
64,28,77
11,79,57
63,47,93
84,14,77
36,73,44
31,25,66
98,90,99
32,58,30
45,69,62
81,81,31
96,97,98
23,41,13
69,31,43
83,25,96
47,14,77
78,29,16
59,28,27
45,69,62
13,46,88
15,83,63
83,78,69
98,53,57
35,15,64
34,56,40
77,42,72
45,69,62
44,85,93
75,21,30
35,15,64
92,61,44
47,44,61
92,61,44
65,68,24
79,82,21
96,58,21
19,35,23
45,22,58
89,29,85
78,29,16
65,90,99
90,46,71
59,28,27
33,77,52
67,76,51
49,32,69
31,15,26
63,15,58
78,29,16
63,35,77
20,79,54
78,29,16
45,22,58
90,27,81
11,79,57
49,32,69
96,87,61
78,29,16
70,76,62
59,28,27
36,35,84
25,70,34
36,73,44
32,58,30
78,29,16
11,79,57
90,46,71
85,44,17
34,56,40
82,26,64
14,77,82
90,83,78
25,41,93
52,24,34
73,41,63
43,88,87
89,95,97
85,17,46
98,53,57
86,84,55
63,47,93
75,94,32
44,85,93
64,57,39
48,66,98
61,33,64
65,62,90
78,35,71
44,86,30
63,35,77
81,81,31
48,83,42
77,42,72
25,70,34
25,70,34
19,65,15
85,44,17
96,42,66
45,69,62
87,25,94
51,13,90
34,56,40
77,95,73
63,92,13
43,90,59
59,28,27
46,58,42
20,79,54
36,73,44
96,58,21
92,33,27
24,73,11
55,63,76
78,29,16
10,33,28
23,41,13
12,50,60
25,41,93
18,76,60
32,58,30
29,34,58
72,13,69
21,74,55
68,53,14
29,34,58
73,14,99
25,67,72
85,17,46
76,18,88
15,83,63
26,96,71
47,44,61
64,89,83
96,58,21
27,43,56
71,62,76
63,35,77
45,69,62
60,30,35
89,10,27
63,92,13
32,58,30
54,95,92
19,54,92
86,62,61
61,33,64
10,16,79
15,35,24
30,60,91
46,33,32
46,33,32
45,69,62
34,56,40
18,70,88
25,41,93
36,73,44
63,47,93
44,85,93
63,47,93
52,21,59
22,29,50
68,90,65
47,92,50
69,31,43
96,58,21
92,89,32
55,70,31
59,28,27
72,69,31
42,72,10
42,44,46
48,15,51
66,55,45
65,90,99
45,65,80
12,11,37
25,41,13
79,82,21
11,79,57
96,13,50
98,53,57
11,79,57
13,46,88
66,91,59
19,65,15
42,39,42
45,22,58
46,33,32
84,82,71
48,83,42
44,60,58
36,73,44
66,95,49
21,74,55
58,69,58
61,33,64
36,73,44
33,77,52
70,43,19
34,56,40
81,45,48
19,54,92
85,44,17
35,29,31
72,35,17
78,29,16
84,82,71
62,80,99
47,14,77
76,72,16
67,76,51
25,70,34
70,43,19
96,97,98
32,68,83
11,92,45
47,37,73
67,76,51
65,83,87
90,29,84
70,43,19
79,26,87
48,83,42
45,69,62
22,66,89
88,39,40
66,91,59
47,57,46
23,41,13
54,81,63
12,50,60
75,69,38
47,51,54
47,44,61
11,48,76
51,63,60
78,29,16
17,55,39
45,22,58
71,62,76
19,74,61
77,98,60
99,77,84
49,29,58
99,45,10
65,68,24
12,45,33
84,14,77
12,50,60
84,82,71
78,29,16
98,90,99
11,79,57
42,72,10
60,20,67
32,58,30
32,58,30
22,42,56
49,30,68
66,91,59
97,34,39
62,80,99
45,69,62
95,97,63
75,94,32
36,73,44
63,35,77
52,21,59
35,15,64
33,77,52
77,42,72
37,67,69
74,57,72
87,92,79
48,83,42
65,83,87
69,31,43
84,82,71
42,39,42
72,35,17
70,43,19
10,28,26
15,35,24
17,55,39
96,97,98
36,73,44
46,87,40
13,46,88
48,66,98
84,82,71
59,28,27
83,57,83
92,33,27
51,55,98
84,14,77
43,90,59
81,84,40
48,15,51
27,43,56
47,92,50
65,90,99
67,76,51
49,29,58
10,16,79
64,70,91
65,90,99
90,29,84
48,15,51
98,53,57
72,13,69
11,79,57
32,58,30
28,56,15
33,77,52
23,45,92
62,69,93
92,61,44
65,83,87
35,15,64
34,56,40
26,96,71
66,95,49
35,15,64
64,28,77
47,57,46
49,30,68
17,55,39
19,54,92
14,93,85
68,90,65
56,17,24
90,27,81
56,17,24
31,44,34
32,49,35
49,29,81
78,29,16
62,80,99
65,83,87
84,82,71
47,44,61
67,44,49
10,16,79
47,44,61
51,63,60
19,74,61
35,15,64
31,44,34
98,90,99
21,74,33
79,26,87
60,30,35
